"headshot_url","full_name","season","team_logo_espn","Plays","EPA_pct","CPOE_pct","DVOA_pct","DYAR_pct","PFF_pct","qbr_pct","sack_rate_pct","air_yards_pct","cp_pct","recv_pct","pblk_pct","pa_pct","EPA","CPOE","DVOA","DYAR","PFF","qbr_total","sack_rate","air_yards","cp","grades_recv","grades_pblk","pa","team_wordmark"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2017","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","618","79.6529968454259","89.0269151138716","81.6494845360825","78.3505154639175","71.340206185567","71.7525773195876","55.993690851735","22.9813664596273","66.6666666666667","70.9278350515464","48.659793814433","37.7319587628866","0.177173438674732","5.04103393697933","0.183","1026","79.6","65.1","0.0584307178631052","7.70039682539683","0.644090678960146","78.5","74.5","21.1875","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/KC.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2018","https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png","406","38.4858044164038","25.6728778467909","19.7938144329897","20.6185567010309","45.1546391752577","24.3298969072165","52.6813880126183","41.6149068322981","86.9565217391304","9.27835051546392","32.7835051546392","49.4845360824742","0.0404752996829651","-1.70179659885073","-0.135","-53","70.2","46.9","0.0564102564102564","8.15384615384615","0.667811616782158","63.9","71.1","22.4375","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/WAS.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC524055.png","Andrew Luck","2012","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","750","58.2018927444795","9.73084886128364","36.4948453608247","39.7938144329897","31.1340206185567","70.5154639175258","50.3154574132492","97.3084886128364","2.27743271221532","45.979381443299","10.3092783505155","66.1855670103093","0.104739350102293","-4.3136726370507","-0.051","257","65.9","64.3","0.0554054054054054","10.3053311793215","0.592569465430475","73.7","64.1","24.1875","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC524055.png","Andrew Luck","2013","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","688","60.5678233438486","28.7784679089027","54.4329896907216","61.2371134020619","63.9175257731959","68.8659793814433","32.018927444795","43.4782608695652","36.231884057971","33.8144329896907","58.1443298969072","35.6701030927835","0.110317772059656","-1.47603144687889","0.046","650","76.8","63.8","0.0468521229868228","8.17894736842105","0.621839960486488","71.4","77.1","21","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC524055.png","Andrew Luck","2014","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","729","67.3501577287066","54.8654244306418","64.7422680412371","74.639175257732","65.979381443299","69.0721649484536","13.5646687697161","71.6356107660455","34.7826086956522","63.5051546391753","69.2783505154639","55.4639175257732","0.134801363578562","1.06805411486135","0.092","879","77.5","64","0.0376569037656904","8.88961038961039","0.620548694731785","77","79.2","23.0625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC524055.png","Andrew Luck","2015","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","350","24.6056782334385","10.1449275362319","14.020618556701","16.2886597938144","2.68041237113402","38.5567010309278","22.7129337539432","92.1325051759834","19.047619047619","42.0618556701031","63.9175257731959","79.1752577319588","-0.0088542878323514","-4.23538592823765","-0.175","-126","48.9","52.4","0.0429799426934097","9.70446735395189","0.610774911913955","73.1","78.1","25.5","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC524055.png","Andrew Luck","2016","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","676","67.5078864353312","56.3146997929607","59.3814432989691","66.3917525773196","92.5773195876289","73.6082474226804","59.4637223974763","48.0331262939959","58.1780538302277","62.680412371134","18.9690721649485","70.3092783505155","0.134805526655785","1.22220963519241","0.073","719","90.4","65.9","0.061377245508982","8.25092250922509","0.63693362597453","76.8","67.1","24.5","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC524055.png","Andrew Luck","2018","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","726","78.8643533123028","51.3457556935818","71.340206185567","80","94.020618556701","84.7422680412371","2.20820189274448","15.7349896480331","91.9254658385093","53.1958762886598","71.1340206185567","40","0.175041859770419","0.846045631293462","0.133","1070","91","69.6","0.0250347705146036","7.48822605965463","0.675164344958926","75.4","79.8","21.5","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL634887.png","Andrew Walter","2006","https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","353","0","3.72670807453416","0.618556701030928","1.23711340206186","2.2680412371134","0.412371134020619","100","95.8592132505176","9.73084886128364","3.50515463917526","60.6185567010309","34.020618556701","-0.310990400770618","-6.16578806075267","-0.462","-669","48.2","23","0.133720930232558","10.0661764705882","0.600720380607527","61","77.5","20.75","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/OAK.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2011","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","607","33.596214511041","28.3643892339545","57.1134020618557","57.1134020618557","23.5051546391753","30.7216494845361","17.192429022082","50.7246376811594","18.4265010351967","32.3711340206186","63.2989690721649","27.4226804123711","0.025258287483145","-1.49350007848134","0.056","573","63.7","49.5","0.0398671096345515","8.34563106796116","0.610173096022909","71.1","78","20.1875","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
